DATAFLOW;FREQ;REF_AREA;COMMODITY;TRANSACTION;TIME_PERIOD;OBS_VALUE;UNIT_MULT;UNIT_MEASURE;OBS_STATUS
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2002;-810;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2003;-169;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2004;108;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2005;-358;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2006;-594;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2007;31;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2008;577;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2009;-131;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2010;-1997;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2011;612;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2012;-271;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2013;-501;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2014;210;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2015;-471;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2016;-522;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2017;423.357;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2018;54.265;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2019;816.976;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2020;-320.105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0100;06;2021;-1467.105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1990;10255;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1991;12810;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1992;11943;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1993;10467;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1994;11773;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1995;13009;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1996;13135;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1997;13474;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1998;8071;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;1999;7117;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2000;6416;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2001;6924;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2002;6263;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2003;9515;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2004;7592;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2005;6031;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2006;8688;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2007;8122;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2008;7569;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2009;6711;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2010;4570;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2011;6137;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2012;3978;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2013;4953;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2014;4533;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2015;2757;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2016;2886;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2017;3073.961;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2018;2755.994;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2019;2387.349;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2020;1110.995;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;03;2021;774.269;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1990;54;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1991;80;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1992;35;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1993;24;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1994;60;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1995;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1996;156;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1997;105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1998;171;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;1999;200;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2000;123;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2001;164;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2002;168;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2003;151;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2004;157;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2005;96;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2006;110;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2007;190;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2008;156;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2009;64;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2010;71;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2011;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2012;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2013;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2014;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2015;92;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2016;21;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2018;16.899;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2019;45.808;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2020;194.004;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;04;2021;528.76;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1990;209;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1991;-785;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1992;864;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1993;-1369;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1994;-1257;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1995;1981;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1996;-2030;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1997;2231;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1998;-1499;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;1999;-755;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2000;-348;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2001;-231;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2002;-810;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2003;-169;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2004;108;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2005;-358;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2006;-594;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2007;31;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2008;577;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2009;-131;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2010;-1997;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2011;612;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2012;-271;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2013;-501;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2014;210;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2015;-471;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2016;-522;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2017;423.357;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2018;54.265;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2019;816.976;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2020;-320.105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;208;0129;06;2021;-1467.105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1990;9;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1991;57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1992;139;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1993;120;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1994;104;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1995;111;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1996;128;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1997;139;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1998;270;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;1999;234;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2000;93;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2001;203;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2002;233;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2003;1057;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2004;777;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2005;476;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2006;704;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2007;728;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2008;762.95;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2009;859.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2010;729.56;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2011;1006.2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2012;785.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2013;936.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2014;1165.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2015;1114.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2016;1122.2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2017;1255.01;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2018;1262.71;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2019;1206.745;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;03;2020;1205.471;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2008;-32.4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2009;81.68;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2010;32.32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2011;57.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2012;38.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2013;16.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2014;-37.6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2015;25.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2016;38.7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2017;-5.3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2018;24.32;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2019;-23.245;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;214;0100;06;2020;-23.221;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2009;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2010;36;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2011;21;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2016;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2017;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2018;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2019;2.166;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;01;2020;3.753;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2008;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2009;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2010;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2011;141;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2012;224;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2013;291;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2014;405;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2015;411;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2016;526;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2017;580;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2018;418;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2019;452.619;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;03;2020;770.729;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;06;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;06;2009;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;06;2010;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0100;06;2011;-8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2009;18;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2010;36;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2011;21;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2016;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2017;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2018;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2019;2.166;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;01;2020;3.753;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2008;15;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2009;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2010;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2011;141;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2012;224;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2013;291;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2014;405;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2015;411;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2016;526;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2017;580;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2018;418;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2019;452.619;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;03;2020;770.729;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;06;2009;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;06;2010;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;231;0129;06;2011;-8;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1992;258;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1993;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1994;119;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1995;105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1996;94;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1997;48;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1998;87;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;1999;88;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2000;101;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2001;84;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2002;60;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2003;57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2004;44;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2005;54;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2006;95;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2007;176;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2008;123;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2009;30;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2010;71;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2011;67;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2012;82;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2013;59;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2014;82;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2015;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2016;23;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2017;45;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2018;44;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2019;48.695;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2020;3.5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;03;2021;5.66;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;1998;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;1999;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2007;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2008;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2009;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2010;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2011;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2012;1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2013;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2014;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;04;2015;0;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1992;23;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1993;-81;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1994;24;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1995;2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1996;-21;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1997;-50;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1998;5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;1999;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2000;14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2001;-25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2002;-1;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2003;13;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2004;-14;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2005;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2006;25;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2007;46;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2008;-6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2009;-57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2010;11;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2011;-3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2012;17;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2013;-2;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2014;4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2015;-22;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2016;-4;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2017;-3;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2018;-6;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2019;-1.65;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2020;-8.78;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0100;06;2021;-5;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1992;258;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1993;52;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1994;119;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1995;105;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1996;94;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1997;48;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1998;87;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;1999;88;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2000;101;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2001;84;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2002;60;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2003;57;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2004;44;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2005;54;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2006;95;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2007;176;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2008;123;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2009;30;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2010;71;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2011;67;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2012;82;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2013;59;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2014;82;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2015;7;3;TN;A
UNSD:DF_UNDATA_ENERGY(1.0);A;233;0129;03;2016;23;3;TN;A
