"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1963","1963","NATUSD","National currency per US dollar","0","Units",,,7.149544,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1964","1964","NATUSD","National currency per US dollar","0","Units",,,7.157605,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1965","1965","NATUSD","National currency per US dollar","0","Units",,,7.150649,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1966","1966","NATUSD","National currency per US dollar","0","Units",,,7.150648,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1967","1967","NATUSD","National currency per US dollar","0","Units",,,7.150435,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1968","1968","NATUSD","National currency per US dollar","0","Units",,,7.14303,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1969","1969","NATUSD","National currency per US dollar","0","Units",,,7.144391,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1970","1970","NATUSD","National currency per US dollar","0","Units",,,7.147121,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1971","1971","NATUSD","National currency per US dollar","0","Units",,,7.043568,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1972","1972","NATUSD","National currency per US dollar","0","Units",,,6.588248,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1973","1973","NATUSD","National currency per US dollar","0","Units",,,5.744354,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1974","1974","NATUSD","National currency per US dollar","0","Units",,,5.522729,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1975","1975","NATUSD","National currency per US dollar","0","Units",,,5.223336,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1976","1976","NATUSD","National currency per US dollar","0","Units",,,5.45682,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1977","1977","NATUSD","National currency per US dollar","0","Units",,,5.321638,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1978","1978","NATUSD","National currency per US dollar","0","Units",,,5.24149,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1979","1979","NATUSD","National currency per US dollar","0","Units",,,5.062866,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1980","1980","NATUSD","National currency per US dollar","0","Units",,,4.936883,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1981","1981","NATUSD","National currency per US dollar","0","Units",,,5.731888,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1982","1982","NATUSD","National currency per US dollar","0","Units",,,6.451042,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1983","1983","NATUSD","National currency per US dollar","0","Units",,,7.295865,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1984","1984","NATUSD","National currency per US dollar","0","Units",,,8.160389,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1985","1985","NATUSD","National currency per US dollar","0","Units",,,8.593841,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1986","1986","NATUSD","National currency per US dollar","0","Units",,,7.391815,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1987","1987","NATUSD","National currency per US dollar","0","Units",,,6.736717,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1988","1988","NATUSD","National currency per US dollar","0","Units",,,6.517091,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1989","1989","NATUSD","National currency per US dollar","0","Units",,,6.903312,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1990","1990","NATUSD","National currency per US dollar","0","Units",,,6.258273,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1991","1991","NATUSD","National currency per US dollar","0","Units",,,6.483935,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1992","1992","NATUSD","National currency per US dollar","0","Units",,,6.214479,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1993","1993","NATUSD","National currency per US dollar","0","Units",,,7.094411,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1994","1994","NATUSD","National currency per US dollar","0","Units",,,7.056546,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1995","1995","NATUSD","National currency per US dollar","0","Units",,,6.337182,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1996","1996","NATUSD","National currency per US dollar","0","Units",,,6.457352,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1997","1997","NATUSD","National currency per US dollar","0","Units",,,7.072316,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1998","1998","NATUSD","National currency per US dollar","0","Units",,,7.545248,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","1999","1999","NATUSD","National currency per US dollar","0","Units",,,7.796903,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2000","2000","NATUSD","National currency per US dollar","0","Units",,,8.796687,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2001","2001","NATUSD","National currency per US dollar","0","Units",,,8.988359,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2002","2002","NATUSD","National currency per US dollar","0","Units",,,7.985556,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2003","2003","NATUSD","National currency per US dollar","0","Units",,,7.077526,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2004","2004","NATUSD","National currency per US dollar","0","Units",,,6.73933,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2005","2005","NATUSD","National currency per US dollar","0","Units",,,6.441407,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2006","2006","NATUSD","National currency per US dollar","0","Units",,,6.414781,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2007","2007","NATUSD","National currency per US dollar","0","Units",,,5.858454,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2008","2008","NATUSD","National currency per US dollar","0","Units",,,5.647819,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2009","2009","NATUSD","National currency per US dollar","0","Units",,,6.2901,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2010","2010","NATUSD","National currency per US dollar","0","Units",,,6.041847,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2011","2011","NATUSD","National currency per US dollar","0","Units",,,5.604575,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2012","2012","NATUSD","National currency per US dollar","0","Units",,,5.814921,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2013","2013","NATUSD","National currency per US dollar","0","Units",,,5.876521,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2014","2014","NATUSD","National currency per US dollar","0","Units",,,6.301888,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2015","2015","NATUSD","National currency per US dollar","0","Units",,,8.064319,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2016","2016","NATUSD","National currency per US dollar","0","Units",,,8.400226,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2017","2017","NATUSD","National currency per US dollar","0","Units",,,8.271009,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2018","2018","NATUSD","National currency per US dollar","0","Units",,,8.134824,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2019","2019","NATUSD","National currency per US dollar","0","Units",,,8.798555,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2020","2020","NATUSD","National currency per US dollar","0","Units",,,9.413206,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2021","2021","NATUSD","National currency per US dollar","0","Units",,,8.591497,,
"CCUS","Currency exchange rates, monthly average","NOR","Norway","A","Annual","2022","2022","NATUSD","National currency per US dollar","0","Units",,,9.612915,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1979","1979","PC","Percentage","0","Units",,,10.71667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1980","1980","PC","Percentage","0","Units",,,12.23333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1981","1981","PC","Percentage","0","Units",,,13.125,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1982","1982","PC","Percentage","0","Units",,,15.36667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1983","1983","PC","Percentage","0","Units",,,13.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1984","1984","PC","Percentage","0","Units",,,13.01667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1985","1985","PC","Percentage","0","Units",,,12.525,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1986","1986","PC","Percentage","0","Units",,,14.39167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1987","1987","PC","Percentage","0","Units",,,14.7125,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1988","1988","PC","Percentage","0","Units",,,13.51,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1989","1989","PC","Percentage","0","Units",,,11.37917,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1990","1990","PC","Percentage","0","Units",,,11.53917,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1991","1991","PC","Percentage","0","Units",,,10.56417,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1992","1992","PC","Percentage","0","Units",,,11.8325,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1993","1993","PC","Percentage","0","Units",,,7.265,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1994","1994","PC","Percentage","0","Units",,,5.850833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1995","1995","PC","Percentage","0","Units",,,5.478333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.893333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.7325,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1998","1998","PC","Percentage","0","Units",,,5.785,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","1999","1999","PC","Percentage","0","Units",,,6.538333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2000","2000","PC","Percentage","0","Units",,,6.745833,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.226666,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2002","2002","PC","Percentage","0","Units",,,6.9075,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2003","2003","PC","Percentage","0","Units",,,4.098333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.006667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.211667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.099167,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.9575,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2008","2008","PC","Percentage","0","Units",,,6.218333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.463333,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.501667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.871667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.235,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.755068,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.69904,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.290675,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.066667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.066667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.5525,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.6991667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.5041667,,
"IR3TIB","Short-term interest rates, Per cent per annum","NOR","Norway","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.138333,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1982","1982","PC","Percentage","0","Units",,,11.6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1983","1983","PC","Percentage","0","Units",,,12.74,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1984","1984","PC","Percentage","0","Units",,,12.36,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1985","1985","PC","Percentage","0","Units",,,12.17,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1986","1986","PC","Percentage","0","Units",,,17.97,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1987","1987","PC","Percentage","0","Units",,,14.21,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","NOR","Norway","A","Annual","1988","1988","PC","Percentage","0","Units",,,12.09,,
